"('INITIAL VALUES', 'No. of Blocks Per Day:', 1440, 'User Limit:', 1000000000.0, 'Starting # of users::', 20)"
Day,Yesterday Tx Value,Today Tx Value,deltaT,Supply Current,Supply Cap,Spread,g,r (yearly),r(daily),average reward per block,f_deltaT,rewards given out per day,no. of users,tx fees paid per day,Total Daily Interest Paid Out
104,2427310.3529999997,2640680.688999998,-2447500.0,21948919.292388786,27255951.73035006,5307032.437961273,217470.65444120485,0.06819905215149982,0.0001868467182232872,2.3529094549503498,-0.07908797672014543,3388.1896151285036,226882,246.23999999999688,4094.785000009104
105,2640680.688999998,2388815.194000004,1482040.0,21952841.413441826,27000629.93283844,5047788.519396614,-251399.6764585781,0.007745114035551275,2.1219490508359656e-05,2.4105466229889982,0.06045393811594855,3471.1871371041575,229133,224.64000000000573,450.93399999890534
106,2388815.194000004,2309652.908,-1452590.0,21960268.317429684,26918099.32569285,4957831.008263167,-75103.703157729,0.0674698577963356,0.0001848489254694126,2.343114632450313,-0.059724743760784335,3374.0850707284503,231346,217.44000000000528,4052.819000009296
107,2309652.908,2200446.3910000008,2387230.0,21962981.92522527,26805538.147637498,4842556.222412229,-109847.57025976991,-0.010653277968467309,-2.9187062927307696e-05,2.320436595951576,0.07812313576480291,3341.4286981702694,233533,208.8000000000046,-627.820999998203
108,2200446.3910000008,1908313.9149999982,1781760.0,21961595.66561034,26510107.863639574,4548512.198029235,-296816.5436128522,-0.07783225540282801,-0.00021323905589815893,2.2864349334932337,0.0671789774343607,3292.4663042302564,235708,181.44000000000398,-4678.72600001209
109,1908313.9149999982,2337695.2900000038,882010.0,21958724.789337818,26936342.37857614,4977617.589238323,423363.6386640435,-0.1,-0.00027397260273972606,2.1819171193908753,0.04297618899478448,3141.9606519228605,237777,224.64000000000573,-6012.837000013307
110,2337695.2900000038,2741481.9150000056,-4251160.0,21962025.520215467,27336762.359272655,5374736.8390571885,403720.7115741647,-0.0010954519093813314,-3.0012381078940585e-06,2.3287144969663793,-0.09890454809061867,3353.3488756315865,239909,264.9599999999983,-52.61799999999723
111,2741481.9150000056,2648620.413999999,800420.0,21963065.03291785,27240384.543932542,5277319.5110146925,-95338.30263773026,-0.04115686824473702,-0.00011275854313626581,2.436596251352035,0.04006141633535569,3508.69860194693,242068,259.20000000000726,-2469.1860000082215
112,2648620.413999999,2799568.8600000003,-2729220.0,21969058.408630375,27387864.37220874,5418805.963578366,153473.20398872206,0.04195183267450757,0.0001149365278753632,2.4140880650362493,-0.08310870091924459,3476.286813652199,244129,275.0400000000003,2517.089000009237
113,2799568.8600000003,2228557.1459999997,-416290.0,21976545.4266962,26813329.37816048,4836783.9514642805,-567047.9759824369,0.06584405939183913,0.00018039468326531266,2.4509695525011237,-0.023892226717331554,3529.3961556016184,246313,220.31999999999698,3957.6220000101007
114,2228557.1459999997,2140466.886,1363510.0,21980343.949140206,26721947.452107422,4741603.502967216,-87583.40360905323,0.008416916300805759,2.3060044659741806e-05,2.2969003727260695,0.05742714309103337,3307.5365367255404,248444,211.67999999999702,490.9859999987965
115,2140466.886,2379250.2320000017,-950680.0,21986837.684200674,26957471.43506232,4970633.750861645,242017.7180153653,0.05370117843484019,0.00014712651625983612,2.2683799712118278,-0.04528426213403443,3266.467158545032,250698,237.59999999999692,3227.2680000111295
116,2379250.2320000017,1709974.084000004,1576200.0,21989690.96805229,26284804.26033695,4295113.29228466,-669813.8908737509,-0.008925613817816404,-2.445373648716823e-05,2.343962329897928,0.06262679225265659,3375.3057550530166,252900,171.3599999999997,-522.021999998703
117,1709974.084000004,1821511.7840000023,-1167500.0,21995304.585224733,26393324.694263566,4398020.1090388335,114134.0510990587,0.043090091235129406,0.00011805504447980659,2.100913387928112,-0.05201570505294581,3025.3152786164815,255086,182.8800000000023,2588.3020000111715
118,1821511.7840000023,1898681.502000001,53860.0,22000773.03472682,26467406.932209067,4466633.897482246,79550.6874475875,0.03950531962736176,0.00010823375240373084,2.150034451960766,0.0035847716077676522,3096.049610823503,257287,192.95999999999358,2372.400000006313
119,1898681.502000001,1842115.8370000022,-1361560.0,22009747.867861398,26407704.58454434,4397956.716682941,-50727.51453015208,0.09684298953050186,0.00026532325898767634,2.182002929585818,-0.057337669903140105,3142.0842186035775,259419,187.19999999999624,5832.749000014795
